#separator:Tab				
#html:true				
#notetype column:1				
#deck column:2				
#tags column:5				
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Armazenamento	Explique o conceito de RAID e sua importância.	RAID (Redundant Array of Independent Disks) é uma tecnologia que combina múltiplos discos para melhorar desempenho e/ou redundância dos dados.	Arquitetura_e_Organização_de_Computadores_Stallings, Armazenamento, RAID
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Armazenamento	Quais diferenças entre um CD e um DVD são responsáveis pela maior capacidade de armazenamento do segundo?	O DVD utiliza camadas mais finas de gravação, maior densidade de trilhas e tecnologia de compressão superior ao CD.	Arquitetura_e_Organização_de_Computadores_Stallings, Armazenamento, CD, DVD
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Quais são os elementos básicos da adição e subtração de ponto flutuante?	Os elementos básicos são o alinhamento dos expoentes, a soma ou subtração das mantissas, o ajuste do resultado e o arredondamento final.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Explique o motivo para o uso de bits de guarda na computação de ponto flutuante.	Bits de guarda são usados para aumentar a precisão dos cálculos e evitar erros de arredondamento em operações com números de ponto flutuante.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Dê um motivo para o uso de bits de guarda.	Eles ajudam a preservar a precisão durante operações aritméticas complexas ao estender a mantissa temporariamente.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Explique como formar a negação de um número na representação de complemento a dois.	A negação é formada invertendo todos os bits do número e somando um ao resultado.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Como você pode determinar se um número é negativo nas representações sinal-magnitude, complemento a dois, viesada?	Em sinal-magnitude e complemento a dois, o número é negativo se o bit mais significativo for 1; na representação viesada, depende do deslocamento utilizado.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Quais são os quatro elementos essenciais de um número na notação de ponto flutuante?	Sinal, expoente, mantissa e bit de guarda são essenciais na notação de ponto flutuante.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Quais são as diferenças entre overflow positivo e overflow do significando?	Overflow positivo ocorre quando há excesso de magnitude em aritmética de números inteiros, enquanto overflow do significando ocorre em operações de ponto flutuante quando a mantissa excede o espaço disponível após o alinhamento.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Se tratarmos 2 números de complemento de dois como inteiros sem sinal para fins de adição, o resultado é correto se interpretado como um número de complemento de dois. Isso não é verdade para a multiplicação. Por quê?	A adição de dois números em complemento a dois, mesmo interpretados como sem sinal, geralmente resulta em um valor correto devido à natureza do overflow, que é descartado. Na multiplicação, os bits de sinal interferem no resultado, levando a erros se tratados como sem sinal.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Explique o resultado da adição (-7) + (+5) em complemento de dois.	O resultado da adição de -7 (1001) e +5 (0101) em complemento de dois é -2 (1110), demonstrado pela soma binária que respeita as regras de overflow.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Explique o resultado da adição (-4) + (+4) em complemento de dois.	O resultado da adição de -4 (1100) e +4 (0100) em complemento de dois é 0 (10000), que, ao descartar o bit mais significativo (overflow), resulta em 0.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Explique o resultado da adição (+3) + (+4) em complemento de dois.	O resultado da adição de +3 (0011) e +4 (0100) em complemento de dois é +7 (0111), sem ocorrência de overflow.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Explique o resultado da adição (-4) + (-1) em complemento de dois.	O resultado da adição de -4 (1100) e -1 (1111) em complemento de dois é -5 (11011), que, ao descartar o bit mais significativo (overflow), resulta em -5.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Explique o resultado da adição (+5) + (+4) em complemento de dois.	O resultado da adição de +5 (0101) e +4 (0100) em complemento de dois é 9 (1001), mas gera overflow, resultando em um erro de magnitude ao interpretar o sinal.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Explique o resultado da adição (-7) + (-6) em complemento de dois.	O resultado da adição de -7 (1001) e -6 (1010) em complemento de dois é -13 (10011), que, ao descartar o bit mais significativo (overflow), resulta em um erro de magnitude ao interpretar o sinal.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Explique o processo de multiplicação binária entre os números 11 e 13.	A multiplicação binária entre 11 (1011) e 13 (1101) envolve múltiplas etapas de alinhamento e soma baseadas nos bits do multiplicador. O resultado é 143 (10001111), obtido somando-se os produtos parciais conforme cada bit do multiplicador é analisado.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Explique resumidamente as seguintes representações: sinal-magnitude, complemento a dois, polarizada.	Sinal-magnitude: representação de números onde o primeiro bit indica o sinal e os demais a magnitude. Complemento a dois: forma de representar números negativos invertendo todos os bits do número positivo e adicionando 1. Polarizada: variação do complemento a dois, ajustando a representação do zero.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Explique como determinar se um número é negativo nas seguintes representações: sinal-magnitude, complemento a dois, viesada.	Sinal-magnitude: se o bit mais significativo for 1, o número é negativo. Complemento a dois: similar ao sinal-magnitude para a determinação do sinal. Viesada: depende do valor do bias (vies) adicionado ao expoente.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Qual é a regra de extensão de sinal para números em complemento de dois?	A regra de extensão de sinal para números em complemento de dois é replicar o bit mais significativo (bit de sinal) para os bits adicionados.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Como você pode formar a negação de um número na representação de complemento a dois?	Para formar a negação de um número em complemento a dois, inverta todos os bits e some 1 ao resultado.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Em termos gerais, quando a operação de complemento de dois em um inteiro de n bits produz o mesmo inteiro?	A operação de complemento de dois em um inteiro de n bits produz o mesmo inteiro quando aplicada duas vezes consecutivas.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Qual é a diferença entre a representação de complemento de dois de um número e o complemento a dois de um número?	A representação de complemento de dois refere-se ao método de codificação de números inteiros para incluir negativos, enquanto o complemento a dois de um número específico é o resultado da inversão de seus bits e adição de um.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Se tratarmos 2 números de complemento de dois como inteiros sem sinal para fins de adição, o resultado é correto se interpretado como um número de complemento de dois. Isso não é verdade para a multiplicação. Por quê?	Na adição, o overflow (bit extra) é ignorado, o que permite que a operação funcione corretamente em complemento a dois. Na multiplicação, os bits de sinal afetam os produtos parciais e o resultado final, tornando a interpretação como inteiros sem sinal inadequada.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Quais são os quatro elementos essenciais de um número na notação de ponto flutuante?	Os quatro elementos essenciais são o sinal, o expoente, a mantissa e, opcionalmente, os bits de guarda.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Qual é o benefício de usar a representação polarizada para a parte de expoente de um número de ponto flutuante?	A representação polarizada permite um tratamento mais uniforme dos números, especialmente em torno do zero, facilitando operações aritméticas em sistemas de ponto flutuante.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Quais são as diferenças entre overflow positivo, overflow do expoente e overflow do significando?	Overflow positivo ocorre quando o resultado de uma operação excede a capacidade máxima do formato; overflow do expoente quando o expoente ultrapassa seus limites; e overflow do significando quando a mantissa excede o tamanho permitido após o arredondamento.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Quais são os elementos básicos da adição e subtração de ponto flutuante?	Os elementos básicos incluem alinhamento dos expoentes, adição ou subtração das mantissas, normalização e arredondamento do resultado.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Dê um motivo para o uso de bits de guarda na computação de ponto flutuante.	Bits de guarda são usados para melhorar a precisão e evitar erros de arredondamento em operações de ponto flutuante.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Liste quatro métodos alternativos de arredondamento do resultado de uma operação de ponto flutuante.	Métodos incluem arredondamento para cima, arredondamento para baixo, arredondamento para o mais próximo e truncamento.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Componentes da CPU	Unidade lógica e aritmética (ALU)	A ALU é uma componente crucial da CPU que realiza operações aritméticas e lógicas.	Componentes_da_CPU
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Deslocamento aritmético	Deslocamento que mantém o sinal do número, deslocando bits para a esquerda ou direita.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Fundamentos Matemáticos	Base	Representa o número de símbolos distintos em um sistema numérico, como base 2 para binário.	Fundamentos_Matemáticos
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Representação polarizada	Um método para codificar informações, semelhante ao complemento a dois mas com tratamento diferente para zero.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	número desnormalizado	Um número em ponto flutuante que não segue a forma normalizada, geralmente usado para representar valores muito pequenos.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Dividendo	O número que é dividido pelo divisor em uma operação de divisão.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Divisor	O número pelo qual o dividendo é dividido em uma operação de divisão.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Expoente	Parte de um número em notação científica que indica o número de vezes que a base deve ser multiplicada por si mesma.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Overflow de expoente	Ocorre quando o valor do expoente excede o máximo permitido em um formato de ponto flutuante.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Underflow de expoente	Ocorre quando o valor do expoente é menor que o mínimo permitido, levando a números muito pequenos.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Representação de ponto fixo	Notação numérica onde a posição do ponto decimal (ou binário) é fixa.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Representação de ponto flutuante	Notação numérica que permite uma representação dinâmica da posição do ponto decimal, facilitando a representação de números muito grandes ou pequenos.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Bits de guarda	Bits adicionais usados em cálculos de ponto flutuante para manter a precisão e evitar erros de arredondamento.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Mantissa	A parte fracionária de um número em notação científica ou ponto flutuante, representando a precisão significativa do número.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Minuendo	O número do qual outro número (subtraendo) é subtraído.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Multiplicando	O número que é multiplicado pelo multiplicador em uma operação de multiplicação.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Multiplicador	O número pelo qual o multiplicando é multiplicado em uma operação de multiplicação.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Overflow negativo	Ocorre quando uma operação aritmética em números negativos excede o valor mínimo representável.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Underflow negativo	Ocorre quando uma operação resulta em um número negativo menor que o menor valor negativo representável.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	número normalizado	Um número em ponto flutuante que é ajustado de modo que o dígito mais significativo seja sempre 1, exceto para o zero.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Representação de complemento de um	Uma forma de representar números negativos em binário, onde todos os bits de um número positivo são invertidos.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Overflow	Ocorre quando o resultado de uma operação excede a capacidade máxima do tipo de dados usado para armazená-lo.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Produto parcial	Resultado intermediário em uma multiplicação, onde cada bit do multiplicador gera uma linha de produto parcial.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Overflow positivo	Ocorre quando uma operação aritmética em números positivos ultrapassa o valor máximo representável.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Underflow positivo	Ocorre quando uma operação resulta em um número positivo menor que o menor valor positivo representável.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Produto	O resultado de uma operação de multiplicação.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Quociente	O resultado de uma operação de divisão.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Fundamentos Matemáticos	Ponto fracionário	A posição no número binário que separa a parte inteira da parte fracionária.	Fundamentos_Matemáticos
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Resto	O sobra de uma divisão que não é uniformemente divisível pelo divisor.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Operações Binárias	Arredondamento	A técnica usada para ajustar um número quando ele é convertido para uma representação com menos dígitos.	Operações_Binárias
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Bit de sinal	O bit usado para indicar o sinal de um número em muitas representações numéricas, como sinal-magnitude e complemento a dois.	Representação_de_Dados
Básico	Ciência da Computação::Arquitetura e Organização de Computadores::Representação de Dados	Significando	A parte de um número em ponto flutuante que contém sua informação principal, excluindo o sinal e o expoente.	Representação_de_Dados
